ID_RAMO,DESC_RAMO,ID_MODALIDAD,DESC_MODALIDAD,ID_PP,DESC_PP,ID_ODS,DESC_ODS,ID_METAODS,DESC_METAODS,ID_SM1,DESC_SM1,ID_SM2,DESC_SM2,ID_SM3,DESC_SM3,ID_SM4,DESC_SM4,ID_SM5,DESC_SM5,ID_SM6,DESC_SM6,ID_TCONTRIBUCION,DESC_TCONTRIBUCION,colour
11,Educacin Pblica,S,Sujetos a Reglas de Operacin,221,Escuelas de Tiempo Completo,4,"Garantizar una educacin inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",6,"Para 2030, garantizar que todos los jvenes y al menos una proporcin sustancial de los adultos, tanto hombres como mujeres, tengan competencias de lectura, escritura y aritmtica",2,Lectura,2,Escritura,2,Aritmtica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#C5192D
11,Educacin Pblica,S,Sujetos a Reglas de Operacin,243,Programa de Becas Elisa Acua,4,"Garantizar una educacin inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",3,"Para 2030, asegurar el acceso en condiciones de igualdad para todos los hombres y las mujeres a una formacin tcnica, profesional y superior de calidad, incluida la enseanza universitaria",2,Acceso a formacin tcnica,2,Acceso a formacin profesional (capacitacin para el trabajo),2,Acceso a formacin superior incluida enseanza universitaria,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#C5192D
11,Educacin Pblica,S,Sujetos a Reglas de Operacin,243,Programa de Becas Elisa Acua,4,"Garantizar una educacin inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",5,"Para 2030, eliminar las disparidades de gnero en la educacin y garantizar el acceso en condiciones de igualdad de las personas vulnerables, incluidas las personas con discapacidad, los pueblos indgenas y los nios en situaciones de vulnerabilidad, a todos los niveles de la enseanza y la formacin profesional",2,Disparidades de gnero en la educacin,2,Acceso a todos los niveles de enseanza,2,Acceso a formacin profesional (capacitacin para el trabajo),1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#C5192D
11,Educacin Pblica,S,Sujetos a Reglas de Operacin,247,Programa para el Desarrollo Profesional Docente,4,"Garantizar una educacin inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",10,"Para 2030, aumentar sustancialmente la oferta de maestros calificados, entre otras cosas mediante la cooperacin internacional para la formacin de docentes en los pases en desarrollo, especialmente los pases menos adelantados y los pequeos Estados insulares en desarrollo",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#C5192D
11,Educacin Pblica,S,Sujetos a Reglas de Operacin,247,Programa para el Desarrollo Profesional Docente,4,"Garantizar una educacin inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",6,"Para 2030, garantizar que todos los jvenes y al menos una proporcin sustancial de los adultos, tanto hombres como mujeres, tengan competencias de lectura, escritura y aritmtica",2,Lectura,2,Escritura,2,Aritmtica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#C5192D
16,Medio Ambiente y Recursos Naturales,E,Prestacin de Servicios Pblicos,9,Investigacin cientfica y tecnolgica,6,Garantizar la disponibilidad de agua y su gestin sostenible y el saneamiento para todos,1,"Para 2030, lograr el acceso universal y equitativo al agua potable, a un precio asequible para todos",2,Acceso universal y equitativo,2,Precio asequible,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#26BDE2
16,Medio Ambiente y Recursos Naturales,E,Prestacin de Servicios Pblicos,9,Investigacin cientfica y tecnolgica,6,Garantizar la disponibilidad de agua y su gestin sostenible y el saneamiento para todos,2,"Para 2030, lograr el acceso equitativo a servicios de saneamiento e higiene adecuados para todos y poner fin a la defecacin al aire libre, prestando especial atencin a las necesidades de las mujeres y las nias y las personas en situaciones vulnerables",2,Acceso equitativo,2,Fin a la defecacin al aire libre,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#26BDE2
16,Medio Ambiente y Recursos Naturales,E,Prestacin de Servicios Pblicos,9,Investigacin cientfica y tecnolgica,6,Garantizar la disponibilidad de agua y su gestin sostenible y el saneamiento para todos,3,"Para 2030, mejorar la calidad del agua mediante la reduccin de la contaminacin, la eliminacin del vertimiento y la reduccin al mnimo de la descarga de materiales y productos qumicos peligrosos, la reduccin a la mitad del porcentaje de aguas residuales sin tratar y un aumento sustancial del reciclado y la reutilizacin en condiciones de seguridad a nivel mundial",2,Reduccin de la contaminacin,2,Eliminacin del vertimiento del agua,2,Reduccin de descarga de materiales y productos qumicos peligrosos,2,Reduccin de aguas residuales sin tratar,2,Reciclaje y reutilizacin del agua en condiciones de seguridad,1,No aplica,1,1-Contribucin Directa,#26BDE2
16,Medio Ambiente y Recursos Naturales,E,Prestacin de Servicios Pblicos,9,Investigacin cientfica y tecnolgica,6,Garantizar la disponibilidad de agua y su gestin sostenible y el saneamiento para todos,7,"Para 2030, ampliar la cooperacin internacional y el apoyo prestado a los pases en desarrollo para la creacin de capacidad en actividades y programas relativos al agua y el saneamiento, incluidos el acopio y almacenamiento de agua, la desalinizacin, el aprovechamiento eficiente de los recursos hdricos, el tratamiento de aguas residuales y las tecnologas de reciclaje y reutilizacin",2,Acopio y almacenamiento del agua,2,Desalinizacin,2,Aprovechamiento eficiente de los recursos hdricos,2,Tratamiento de aguas residuales,2,Tecnologas de reciclaje,2,Reutilizacin del agua,1,1-Contribucin Directa,#26BDE2
16,Medio Ambiente y Recursos Naturales,E,Prestacin de Servicios Pblicos,9,Investigacin cientfica y tecnolgica,6,Garantizar la disponibilidad de agua y su gestin sostenible y el saneamiento para todos,8,Apoyar y fortalecer la participacin de las comunidades locales en la mejora de la gestin del agua y el saneamiento,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#26BDE2
16,Medio Ambiente y Recursos Naturales,E,Prestacin de Servicios Pblicos,9,Investigacin cientfica y tecnolgica,9,"Construir infraestructuras resilientes, promover la industrializacin inclusiva y sostenible y fomentar la innovacin",5,"Aumentar la investigacin cientfica y mejorar la capacidad tecnolgica de los sectores industriales de todos los pases, en particular los pases en desarrollo, entre otras cosas fomentando la innovacin y aumentando sustancialmente el nmero de personas que trabajan en el campo de la investigacin y el desarrollo por cada milln de personas, as como aumentando los gastos en investigacin y desarrollo de los sectores pblico y privado para 2030",2,Investigacin cientfica,2,Capacidad tecnolgica,2,Innovacin,2,Capital humano en el campo de I+D,2,Gasto en I+D,1,No aplica,1,1-Contribucin Directa,#FD6925
15,"Desarrollo Agrario, Territorial y Urbano",R,Especficos,2,Programa para la constitucin de reservas territoriales prioritarias para el desarrollo urbano ordenado.,11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles.",1,"Para 2030, asegurar el acceso de todas las personas a viviendas y servicios bsicos adecuados, seguros y asequibles y mejorar los barrios marginales",2,"Vivienda y servicios adecuados, seguros y asequibles",2,Mejoramiento de los barrios marginales,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FD9D24
16,Medio Ambiente y Recursos Naturales,E,Prestacin de Servicios Pblicos,14,Proteccin Forestal,15,"Promover el uso sostenible de los ecosistemas terrestres, luchar contra la desertificacin, detener e invertir la degradacin de las tierras y frenar la prdida de la diversidad biolgica.",1,"Para 2020, velar por la conservacin, el restablecimiento y el uso sostenible de los ecosistemas terrestres y los ecosistemas interiores de agua dulce y los servicios que proporcionan, en particular los bosques, los humedales, las montaas y las zonas ridas, en consonancia con las obligaciones contradas en virtud de acuerdos internacionales",2,Conservacin,2,Restablecimiento,2,Uso sostenible,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#56C02B
16,Medio Ambiente y Recursos Naturales,E,Prestacin de Servicios Pblicos,14,Proteccin Forestal,15,"Promover el uso sostenible de los ecosistemas terrestres, luchar contra la desertificacin, detener e invertir la degradacin de las tierras y frenar la prdida de la diversidad biolgica.",2,"Para 2020, promover la gestin sostenible de todos los tipos de bosques, poner fin a la deforestacin, recuperar los bosques degradados e incrementar la forestacin y la reforestacin a nivel mundial",2,Fin de la deforestacin,2,Recuperacin de bosques degradados,2,Forestacin y reforestacin,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#56C02B
15,"Desarrollo Agrario, Territorial y Urbano",R,Especficos,3,Programa Nacional de Regularizacin de Lotes.,11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles.",3,"Para 2030, aumentar la urbanizacin inclusiva y sostenible y la capacidad para una planificacin y gestin participativas, integradas y sostenibles de los asentamientos humanos en todos los pases",2,Capacidad de planificacin,2,Capacidad de gestin,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FD9D24
15,"Desarrollo Agrario, Territorial y Urbano",R,Especficos,2,Programa para la constitucin de reservas territoriales prioritarias para el desarrollo urbano ordenado.,11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles.",3,"Para 2030, aumentar la urbanizacin inclusiva y sostenible y la capacidad para una planificacin y gestin participativas, integradas y sostenibles de los asentamientos humanos en todos los pases",2,Capacidad de planificacin,2,Capacidad de gestin,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FD9D24
6,Hacienda y Crdito Pblico,E,Prestacin de Servicios Pblicos,10,Promocin del financiamiento a Entidades Financieras no Bancarias y Gobierno,8,"Promover el crecimiento econmico sostenido, inclusivo y sostenible, el empleo pleno y productivo y el trabajo decente para todos.",10,"Fortalecer la capacidad de las instituciones financieras nacionales para alentar y ampliar el acceso a los servicios bancarios, financieros y de seguros para todos",2,Acceso a servicios bancarios,2,Acceso a servicios financieros,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#A21942
16,Medio Ambiente y Recursos Naturales,G,Regulacin y supervisin,3,Regulacin Ambiental,3,Garantizar una vida sana y promover el bienestar para todos en todas las edades,9,"Para 2030, reducir sustancialmente el nmero de muertes y enfermedades producidas por productos qumicos peligrosos y la contaminacin del aire, el agua y el suelo",2,Productos Qumicos,2,Contaminacin del aire,2,Contaminacin del agua,2,Contaminacin del suelo,1,No aplica,1,No aplica,1,1-Contribucin Directa,#4C9F38
15,"Desarrollo Agrario, Territorial y Urbano",L,Obligaciones de cumplimiento de resolucin jurisdiccional,1,Obligaciones jurdicas Ineludibles,16,"Promover sociedades pacficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",3,Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#00689D
16,Medio Ambiente y Recursos Naturales,U,Otros Subsidios,32,Fortalecimiento Ambiental en Entidades Federativas,11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles.",6,"Para 2030, reducir el impacto ambiental negativo per cpita de las ciudades, incluso prestando especial atencin a la calidad del aire y la gestin de los desechos municipales y de otro tipo.",2,Calidad del aire,2,Gestin de desechos municipales,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#FD9D24
16,Medio Ambiente y Recursos Naturales,U,Otros Subsidios,32,Fortalecimiento Ambiental en Entidades Federativas,11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles.",8,"Apoyar los vnculos econmicos, sociales y ambientales positivos entre las zonas urbanas, periurbanas y rurales mediante el fortalecimiento de la planificacin del desarrollo nacional y regional. ",2,Vnculos econmicos,2,Vnculos sociales,2,Vnculos ambientales,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#FD9D24
16,Medio Ambiente y Recursos Naturales,U,Otros Subsidios,32,Fortalecimiento Ambiental en Entidades Federativas,11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles.",9,"Para 2020, aumentar sustancialmente el nmero de ciudades y asentamientos humanos que adoptan y ponen en marcha polticas y planes integrados para promover la inclusin, el uso eficiente de los recursos, la mitigacin del cambio climtico y la adaptacin a l y la resiliencia ante los desastres, y desarrollar y poner en prctica, en consonancia con el Marco de Sendai para la Reduccin del Riesgo de Desastres 2015-2030, la gestin integral de los riesgos de desastre a todos los niveles.",2,Promocin de la inclusin,2,Uso eficiente de los recursos,2,Mitigacin y adaptacin del cambio climtico,2,Resiliencia ante los desastres,2,Gestin de riesgos de desastres,1,No aplica,1,1-Contribucin Directa,#FD9D24
47,Entidades no Sectorizadas,E,Prestacin de Servicios Pblicos,33,Atencin a Vctimas,16,"Promover sociedades pacficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",10,"Garantizar el acceso pblico a la informacin y proteger las libertades fundamentales, de conformidad con las leyes nacionales y los acuerdos internacionales",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#00689D
47,Entidades no Sectorizadas,E,Prestacin de Servicios Pblicos,33,Atencin a Vctimas,16,"Promover sociedades pacficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",2,"Poner fin al maltrato, la explotacin, la trata, la tortura y todas las formas de violencia contra los nios",2,Maltrato,2,Explotacin,2,Trata,2,Tortura,2,Otras formas de violencia,1,No aplica,1,1-Contribucin Directa,#00689D
47,Entidades no Sectorizadas,E,Prestacin de Servicios Pblicos,33,Atencin a Vctimas,16,"Promover sociedades pacficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",3,Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#00689D
47,Entidades no Sectorizadas,E,Prestacin de Servicios Pblicos,33,Atencin a Vctimas,5,Lograr la igualdad entre los gneros y empoderar a todas las mujeres y las nias,1,Poner fin a todas las formas de discriminacin contra todas las mujeres y las nias en todo el mundo,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#FF3A21
47,Entidades no Sectorizadas,U,Otros Subsidios,11,Programa de Derechos Indgenas,16,"Promover sociedades pacficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",3,Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#00689D
48,Cultura,E,Prestacin de Servicios Pblicos,11,Desarrollo Cultural,11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles.",4,Redoblar los esfuerzos para proteger y salvaguardar el patrimonio cultural y natural del mundo.,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FD9D24
48,Cultura,E,Prestacin de Servicios Pblicos,11,Desarrollo Cultural,12,Garantizar modalidades de consumo y produccin sostenibles.,10,Elaborar y aplicar instrumentos que permitan seguir de cerca los efectos en el desarrollo sostenible con miras a lograr un turismo sostenible que cree puestos de trabajo y promueva la cultura y los productos locales,2,Empleo,2,Promocin cultural y de productos locales,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#BF8B2E
48,Cultura,E,Prestacin de Servicios Pblicos,11,Desarrollo Cultural,8,"Promover el crecimiento econmico sostenido, inclusivo y sostenible, el empleo pleno y productivo y el trabajo decente para todos.",9,"Para 2030, elaborar y poner en prctica polticas encaminadas a promover un turismo sostenible que cree puestos de trabajo y promueva la cultura y los productos locales",2,Empleo,2,Promocin cultural y de productos locales,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#A21942
48,Cultura,E,Prestacin de Servicios Pblicos,12,Proteccin y conservacin del Patrimonio Cultural,11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles.",4,Redoblar los esfuerzos para proteger y salvaguardar el patrimonio cultural y natural del mundo.,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FD9D24
48,Cultura,E,Prestacin de Servicios Pblicos,12,Proteccin y conservacin del Patrimonio Cultural,9,"Construir infraestructuras resilientes, promover la industrializacin inclusiva y sostenible y fomentar la innovacin",1,"Desarrollar infraestructuras fiables, sostenibles, resilientes y de calidad, incluidas infraestructuras regionales y transfronterizas, para apoyar el desarrollo econmico y el bienestar humano, con especial hincapi en el acceso equitativo y asequible para todos.",2,Fomentar el desarrollo econmico,2,Fomentar el bienestar humano,2,Acceso equitativo y asequible a la infraestructura,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FD6925
48,Cultura,E,Prestacin de Servicios Pblicos,13,Produccin y transmisin de materiales culturales y artsticos,8,"Promover el crecimiento econmico sostenido, inclusivo y sostenible, el empleo pleno y productivo y el trabajo decente para todos.",9,"Para 2030, elaborar y poner en prctica polticas encaminadas a promover un turismo sostenible que cree puestos de trabajo y promueva la cultura y los productos locales",2,Empleo,2,Promocin cultural y de productos locales,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#A21942
48,Cultura,O,Apoyo a la funcin pblica y al mejoramiento de la gestin,1,Actividades de apoyo a la funcin pblica y buen gobierno,16,"Promover sociedades pacficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",6,"Crear instituciones eficaces, responsables y transparentes a todos los niveles",2,Instituciones eficaces,2,Instituciones responsables,2,Instituciones transparentes,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#00689D
48,Cultura,P,"Planeacin, seguimiento y evaluacin de polticas pblicas",3,Educacin y cultura indgena,11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles.",4,Redoblar los esfuerzos para proteger y salvaguardar el patrimonio cultural y natural del mundo.,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FD9D24
48,Cultura,S,Sujetos a Reglas de Operacin,268,Programa de Apoyos a la Cultura,11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles.",4,Redoblar los esfuerzos para proteger y salvaguardar el patrimonio cultural y natural del mundo.,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FD9D24
48,Cultura,S,Sujetos a Reglas de Operacin,268,Programa de Apoyos a la Cultura,9,"Construir infraestructuras resilientes, promover la industrializacin inclusiva y sostenible y fomentar la innovacin",1,"Desarrollar infraestructuras fiables, sostenibles, resilientes y de calidad, incluidas infraestructuras regionales y transfronterizas, para apoyar el desarrollo econmico y el bienestar humano, con especial hincapi en el acceso equitativo y asequible para todos.",2,Fomentar el desarrollo econmico,2,Fomentar el bienestar humano,2,Acceso equitativo y asequible a la infraestructura,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FD6925
4,Gobernacin,E,Prestacin de Servicios Pblicos,15,Promover la atencin y prevencin de la violencia contra las mujeres,5,Lograr la igualdad entre los gneros y empoderar a todas las mujeres y las nias,9,Aprobar y fortalecer polticas acertadas y leyes aplicables para promover la igualdad entre los gneros y el empoderamiento de las mujeres y las nias a todos los niveles,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#FF3A21
4,Gobernacin,O,Apoyo a la funcin pblica y al mejoramiento de la gestin,1,Actividades de apoyo a la funcin pblica y buen gobierno,16,"Promover sociedades pacficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",6,"Crear instituciones eficaces, responsables y transparentes a todos los niveles",2,Instituciones eficaces,2,Instituciones responsables,2,Instituciones transparentes,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#00689D
50,Instituto Mexicano del Seguro Social,E,Prestacin de Servicios Pblicos,1,Prevencin y control de enfermedades,3,Garantizar una vida sana y promover el bienestar para todos en todas las edades,1,"Para 2030, reducir la tasa mundial de mortalidad materna a menos de 70 por cada 100.000 nacidos vivos",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#4C9F38
50,Instituto Mexicano del Seguro Social,E,Prestacin de Servicios Pblicos,1,Prevencin y control de enfermedades,3,Garantizar una vida sana y promover el bienestar para todos en todas las edades,10,"Fortalecer la aplicacin del Convenio Marco de la Organizacin Mundial de la Salud para el Control del Tabaco en todos los pases, segn proceda",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#4C9F38
50,Instituto Mexicano del Seguro Social,E,Prestacin de Servicios Pblicos,1,Prevencin y control de enfermedades,3,Garantizar una vida sana y promover el bienestar para todos en todas las edades,13,"Reforzar la capacidad de todos los pases, en particular los pases en desarrollo, en materia de alerta temprana, reduccin de riesgos y gestin de los riesgos para la salud nacional y mundial",2,Alerta temprana,2,Reduccin de riesgos,2,Gestin de riesgos,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#4C9F38
50,Instituto Mexicano del Seguro Social,E,Prestacin de Servicios Pblicos,1,Prevencin y control de enfermedades,3,Garantizar una vida sana y promover el bienestar para todos en todas las edades,2,"Para 2030, poner fin a las muertes evitables de recin nacidos y de nios menores de 5 aos, logrando que todos los pases intenten reducir la mortalidad neonatal al menos hasta 12 por cada 1.000 nacidos vivos, y la mortalidad de nios menores de 5 aos al menos hasta 25 por cada 1.000 nacidos vivos",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#4C9F38
50,Instituto Mexicano del Seguro Social,E,Prestacin de Servicios Pblicos,1,Prevencin y control de enfermedades,3,Garantizar una vida sana y promover el bienestar para todos en todas las edades,3,"Para 2030, poner fin a las epidemias del SIDA, la tuberculosis, la malaria y las enfermedades tropicales desatendidas y combatir la hepatitis, las enfermedades transmitidas por el agua y otras enfermedades transmisibles.",2,SIDA,2,Tuberculosis,2,Malaria,2,Hepatitis,2,Enfermedades transmitidas por el agua,2,Otras enfermedades transmisibles,1,1-Contribucin Directa,#4C9F38
50,Instituto Mexicano del Seguro Social,E,Prestacin de Servicios Pblicos,1,Prevencin y control de enfermedades,3,Garantizar una vida sana y promover el bienestar para todos en todas las edades,4,"Para 2030, reducir en un tercio la mortalidad prematura por enfermedades no transmisibles mediante la prevencin y el tratamiento y promover la salud mental y el bienestar ",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#4C9F38
50,Instituto Mexicano del Seguro Social,E,Prestacin de Servicios Pblicos,1,Prevencin y control de enfermedades,3,Garantizar una vida sana y promover el bienestar para todos en todas las edades,5,"Fortalecer la prevencin y el tratamiento del abuso de sustancias adictivas, incluido el uso indebido de estupefacientes y el consumo nocivo de alcohol.",2,Sustancias adictivas incluyendo estupefacientes,2,Consumo nocivo de alcohol,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#4C9F38
50,Instituto Mexicano del Seguro Social,E,Prestacin de Servicios Pblicos,1,Prevencin y control de enfermedades,3,Garantizar una vida sana y promover el bienestar para todos en todas las edades,7,"Para 2030, garantizar el acceso universal a los servicios de salud sexual y reproductiva, incluidos los de planificacin de la familia, informacin y educacin, y la integracin de la salud reproductiva en las estrategias y los programas nacionales",2,Acceso universal a servicios de salud sexual y reproductiva,2,Planificacin familiar,2,Informacin y educacin,2,Estrategias y programas nacionales,1,No aplica,1,No aplica,1,1-Contribucin Directa,#4C9F38
50,Instituto Mexicano del Seguro Social,E,Prestacin de Servicios Pblicos,1,Prevencin y control de enfermedades,3,Garantizar una vida sana y promover el bienestar para todos en todas las edades,8,"Lograr la cobertura sanitaria universal, en particular la proteccin contra los riesgos financieros, el acceso a servicios de salud esenciales de calidad y el acceso a medicamentos y vacunas seguros, eficaces, asequibles y de calidad para todos",2,Proteccin contra los riesgos financieros,2,Acceso a servicios de salud esenciales de calidad,2,Acceso a medicamentos y vacunas,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#4C9F38
50,Instituto Mexicano del Seguro Social,E,Prestacin de Servicios Pblicos,1,Prevencin y control de enfermedades,5,Lograr la igualdad entre los gneros y empoderar a todas las mujeres y las nias,6,"Garantizar el acceso universal a la salud sexual y reproductiva y los derechos reproductivos, de conformidad con el Programa de Accin de la Conferencia Internacional sobre la Poblacin y el Desarrollo, la Plataforma de Accin de Beijing y los documentos finales de sus conferencias de examen",2,Acceso a la salud sexual y reproductiva,2,Derecho reproductivo,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#FF3A21
50,Instituto Mexicano del Seguro Social,E,Prestacin de Servicios Pblicos,4,Investigacin y desarrollo tecnolgico en salud,9,"Construir infraestructuras resilientes, promover la industrializacin inclusiva y sostenible y fomentar la innovacin",5,"Aumentar la investigacin cientfica y mejorar la capacidad tecnolgica de los sectores industriales de todos los pases, en particular los pases en desarrollo, entre otras cosas fomentando la innovacin y aumentando sustancialmente el nmero de personas que trabajan en el campo de la investigacin y el desarrollo por cada milln de personas, as como aumentando los gastos en investigacin y desarrollo de los sectores pblico y privado para 2030",2,Investigacin cientfica,2,Capacidad tecnolgica,2,Innovacin,2,Capital humano en el campo de I+D,2,Gasto en I+D,1,No aplica,1,1-Contribucin Directa,#FD6925
50,Instituto Mexicano del Seguro Social,E,Prestacin de Servicios Pblicos,11,Atencin a la Salud,3,Garantizar una vida sana y promover el bienestar para todos en todas las edades,1,"Para 2030, reducir la tasa mundial de mortalidad materna a menos de 70 por cada 100.000 nacidos vivos",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#4C9F38
6,Hacienda y Crdito Pblico,R,Especficos,654,Fortalecimiento del sistema de proteccin al ahorro bancario.,10,Reducir la desigualdad en y entre los pases,5,Mejorar la reglamentacin y vigilancia de las instituciones y los mercados financieros mundiales y fortalecer la aplicacin de esa reglamentacin,2,Mejorar la reglamentacin,2,Fortalecer vigilancia,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#DD1367
50,Instituto Mexicano del Seguro Social,E,Prestacin de Servicios Pblicos,11,Atencin a la Salud,3,Garantizar una vida sana y promover el bienestar para todos en todas las edades,2,"Para 2030, poner fin a las muertes evitables de recin nacidos y de nios menores de 5 aos, logrando que todos los pases intenten reducir la mortalidad neonatal al menos hasta 12 por cada 1.000 nacidos vivos, y la mortalidad de nios menores de 5 aos al menos hasta 25 por cada 1.000 nacidos vivos",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#4C9F38
50,Instituto Mexicano del Seguro Social,E,Prestacin de Servicios Pblicos,11,Atencin a la Salud,3,Garantizar una vida sana y promover el bienestar para todos en todas las edades,4,"Para 2030, reducir en un tercio la mortalidad prematura por enfermedades no transmisibles mediante la prevencin y el tratamiento y promover la salud mental y el bienestar ",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#4C9F38
